obligation_id,customer_id,provider,obligation_type,total_amount,remaining_amount,monthly_payment,interest_rate,status
OBL0001147,CUS000721,Al Rajhi Bank,Auto Loan,122289.15,4499.36,155.15,4.58,Active
OBL0001148,CUS000721,Bank AlJazira,Credit Card,4799.2,702.49,12.54,20.91,Active
OBL0001149,CUS000721,Tamara,Tamara,4628.04,0.0,0.0,0.0,Closed
OBL0001150,CUS000722,Al Rajhi Bank,Auto Loan,33066.64,0.0,0.0,6.98,Closed
OBL0001151,CUS000724,SAB,Mortgage,2045831.18,1833701.52,36674.03,2.88,Active
OBL0001152,CUS000727,SNB,Personal Loan,197854.41,45754.01,1525.13,4.57,Deferred
OBL0001153,CUS000728,Riyad Bank,Credit Card,41752.58,12064.4,670.24,24.18,Active
OBL0001154,CUS000728,Saudi Investment Bank,Credit Card,54995.29,48354.46,5372.72,28.31,Active
OBL0001155,CUS000728,SAB,Credit Card,53996.14,21311.63,495.62,26.88,Overdue
OBL0001156,CUS000728,Saudi Investment Bank,Personal Loan,201300.53,0.0,0.0,8.23,Closed
OBL0001157,CUS000729,Tamara,Tamara,1284.03,578.58,82.65,0.0,Active
OBL0001158,CUS000729,Tamara,Tamara,2375.9,979.29,29.68,0.0,Active
OBL0001159,CUS000729,Al Rajhi Bank,Credit Card,37942.31,34116.47,578.25,28.23,Active
OBL0001160,CUS000731,Al Rajhi Bank,Personal Loan,167124.97,10832.38,200.6,7.78,Overdue
OBL0001161,CUS000731,Riyad Bank,Personal Loan,452092.57,0.0,0.0,6.48,Closed
OBL0001162,CUS000732,Riyad Bank,Credit Card,18897.9,9587.47,435.79,26.05,Active
OBL0001163,CUS000732,Tamara,Tamara,3791.12,2428.05,105.57,0.0,Active
OBL0001164,CUS000732,Al Rajhi Bank,Credit Card,8849.65,5561.3,1853.77,22.03,Active
OBL0001165,CUS000733,Riyad Bank,Personal Loan,93170.41,86044.53,10755.57,8.52,Active
OBL0001166,CUS000734,Bank Albilad,Mortgage,1417794.24,1356600.84,271320.17,5.0,Active
OBL0001167,CUS000734,Tabby,Tabby,2412.19,1440.14,480.05,0.0,Active
OBL0001168,CUS000735,Tabby,Tabby,3630.68,1612.24,35.83,0.0,Active
OBL0001169,CUS000735,Tabby,Tabby,598.28,0.0,0.0,0.0,Closed
OBL0001170,CUS000735,Tamara,Tamara,4695.74,2245.3,,0.0,Active
OBL0001171,CUS000735,Tabby,Tabby,4632.42,1512.7,50.42,0.0,Active
OBL0001172,CUS000738,Al Jazirah Auto,Auto Loan,31440.86,0.0,0.0,6.43,Closed
OBL0001173,CUS000738,SNB,Credit Card,4948.23,0.0,0.0,20.96,Closed
OBL0001174,CUS000739,Tabby,Tabby,2026.23,1441.98,41.2,0.0,Active
OBL0001175,CUS000739,Al Rajhi Bank,Auto Loan,48147.53,0.0,0.0,4.36,Closed
OBL0001176,CUS000740,Tabby,Tabby,4104.72,163.9,4.68,0.0,Active
OBL0001177,CUS000740,Tamara,Tamara,354.33,270.49,19.32,0.0,Overdue
OBL0001178,CUS000740,Tabby,Tabby,1426.88,198.64,3.31,0.0,Active
OBL0001179,CUS000740,SNB,Credit Card,70241.46,0.0,0.0,18.13,Closed
OBL0001180,CUS000741,Al Rajhi Bank,Personal Loan,179750.07,0.0,0.0,6.37,Closed
OBL0001181,CUS000741,Saudi Investment Bank,Credit Card,40075.47,15808.76,632.35,24.64,Deferred
OBL0001182,CUS000741,Riyad Bank,Auto Loan,142039.96,104977.82,5248.89,6.71,Active
OBL0001183,CUS000741,Al Rajhi Bank,Personal Loan,385638.74,50251.28,5583.48,5.52,Active
OBL0001184,CUS000743,Bank Albilad,Personal Loan,123955.02,0.0,0.0,8.97,Closed
OBL0001185,CUS000743,Alinma Bank,Auto Loan,145186.31,0.0,0.0,6.16,Closed
OBL0001186,CUS000743,Tamara,Tamara,853.49,304.46,19.03,0.0,Active
OBL0001187,CUS000744,Bank AlJazira,Credit Card,12925.45,751.14,187.78,22.77,Active
OBL0001188,CUS000744,Tabby,Tabby,3629.74,0.0,0.0,0.0,Closed
OBL0001189,CUS000744,Al Rajhi Bank,Mortgage,1466039.28,690184.0,26545.54,2.61,Active
OBL0001190,CUS000746,Saudi Investment Bank,Personal Loan,174996.46,116498.38,2427.05,6.39,Overdue
OBL0001191,CUS000747,Al Jazirah Auto,Auto Loan,103186.45,0.0,0.0,,Closed
OBL0001192,CUS000747,SAB,Credit Card,30225.85,0.0,0.0,26.02,Closed
OBL0001193,CUS000747,Bank Albilad,Credit Card,12284.47,4285.5,178.56,22.83,Active
OBL0001194,CUS000748,Bank AlJazira,Credit Card,15551.87,12463.76,623.19,21.4,Active
OBL0001195,CUS000748,Riyad Bank,Auto Loan,164008.84,20482.1,379.3,5.76,Active
OBL0001196,CUS000748,Bank Albilad,Credit Card,21756.58,15775.06,,26.42,Active
OBL0001197,CUS000750,Saudi Investment Bank,Credit Card,38181.91,0.0,0.0,19.62,Closed
OBL0001198,CUS000751,SAB,Auto Loan,183263.07,49920.8,924.46,4.98,Active
OBL0001199,CUS000751,SAB,Personal Loan,128758.53,30569.7,664.56,8.35,Deferred
OBL0001200,CUS000751,Tamara,Tamara,2839.65,1081.81,98.35,0.0,Active
OBL0001201,CUS000751,Al Rajhi Bank,Credit Card,40669.77,35087.16,797.44,20.17,Active
OBL0001202,CUS000752,Saudi Investment Bank,Personal Loan,58034.13,0.0,0.0,5.23,Closed
OBL0001203,CUS000753,Alinma Bank,Personal Loan,326415.61,282542.85,56508.57,,Active
OBL0001204,CUS000753,Riyad Bank,Credit Card,22482.66,4960.22,496.02,28.37,Overdue
OBL0001205,CUS000753,Tabby,Tabby,1824.85,77.01,3.85,0.0,Active
OBL0001206,CUS000753,Riyad Bank,Mortgage,1741035.44,0.0,0.0,5.24,Closed
OBL0001207,CUS000754,Al Rajhi Bank,Auto Loan,161972.87,118276.54,2274.55,4.85,Active
OBL0001208,CUS000754,Tabby,Tabby,2607.04,2494.93,56.7,0.0,Active
OBL0001209,CUS000755,Tabby,Tabby,3651.24,2956.67,328.52,0.0,Active
OBL0001210,CUS000755,Tabby,Tabby,2752.63,2647.52,88.25,0.0,Active
OBL0001211,CUS000755,Tamara,Tamara,1131.48,716.24,16.28,0.0,Active
OBL0001212,CUS000755,Al Rajhi Bank,Credit Card,19339.83,0.0,0.0,22.81,Closed
OBL0001213,CUS000756,SNB,Personal Loan,129011.9,21154.32,470.1,4.88,Overdue
OBL0001214,CUS000756,Tabby,Tabby,1931.11,0.0,0.0,0.0,Closed
OBL0001215,CUS000757,Tamara,Tamara,3372.51,0.0,0.0,0.0,Closed
OBL0001216,CUS000758,Bank Albilad,Personal Loan,74773.49,12352.22,343.12,4.26,Active
OBL0001217,CUS000758,SAB,Personal Loan,78331.1,75505.19,1510.1,7.78,Active
OBL0001218,CUS000758,Tabby,Tabby,4534.17,0.0,0.0,0.0,Closed
OBL0001219,CUS000758,Tamara,Tamara,4044.03,0.0,0.0,0.0,Closed
OBL0001220,CUS000759,Bank Albilad,Mortgage,1848169.24,1547027.66,73667.98,2.94,Active
OBL0001221,CUS000759,SNB,Mortgage,2116050.1,876394.61,14854.15,2.54,Active
OBL0001222,CUS000763,SAB,Mortgage,1124812.27,379724.9,34520.45,4.08,Active
OBL0001223,CUS000763,Tamara,Tamara,2142.3,0.0,0.0,0.0,Closed
OBL0001224,CUS000763,Bank Albilad,Auto Loan,126593.75,101071.47,5615.08,5.94,Active
OBL0001225,CUS000763,Riyad Bank,Auto Loan,62587.18,9303.4,206.74,6.97,Overdue
OBL0001226,CUS000764,Riyad Bank,Personal Loan,222091.69,25874.29,1361.8,3.63,Active
OBL0001227,CUS000764,Bank AlJazira,Credit Card,42271.43,14888.51,2481.42,26.33,Active
OBL0001228,CUS000765,Bank AlJazira,Auto Loan,63937.88,0.0,0.0,7.32,Closed
OBL0001229,CUS000765,Tabby,Tabby,3211.45,0.0,0.0,0.0,Closed
OBL0001230,CUS000765,Riyad Bank,Personal Loan,587667.52,198676.85,12417.3,7.93,Active
OBL0001231,CUS000766,Al Jazirah Auto,Auto Loan,65490.34,3378.45,86.63,5.8,Active
OBL0001232,CUS000767,SAB,Mortgage,532429.72,441814.05,7751.12,2.8,Active
OBL0001233,CUS000767,Bank AlJazira,Auto Loan,99482.83,12473.69,461.99,5.46,Deferred
OBL0001234,CUS000767,SNB,Auto Loan,116702.19,96701.89,2197.77,3.18,Overdue
OBL0001235,CUS000768,Riyad Bank,Auto Loan,106452.78,0.0,0.0,4.71,Closed
OBL0001236,CUS000771,Riyad Bank,Credit Card,3920.26,3349.55,115.5,28.27,Active
OBL0001237,CUS000772,Riyad Bank,Personal Loan,160734.64,37233.28,1329.76,3.56,Active
OBL0001238,CUS000772,Al Rajhi Bank,Personal Loan,66662.61,3592.58,128.31,4.7,Active
OBL0001239,CUS000772,Alinma Bank,Personal Loan,19289.56,11063.74,481.03,6.01,Active
OBL0001240,CUS000772,Riyad Bank,Personal Loan,77346.38,0.0,0.0,4.22,Closed
OBL0001241,CUS000774,SNB,Personal Loan,180171.61,116642.83,2481.76,5.36,Active
OBL0001242,CUS000774,Saudi Investment Bank,Personal Loan,165047.56,0.0,0.0,7.12,Closed
OBL0001243,CUS000776,Tamara,Tamara,3105.14,0.0,0.0,0.0,Closed
OBL0001244,CUS000776,Tamara,Tamara,1859.18,1492.24,27.13,0.0,Active
OBL0001245,CUS000779,Bank Albilad,Credit Card,5901.89,2257.13,282.14,21.73,Active
OBL0001246,CUS000782,SAB,Mortgage,3424510.87,0.0,0.0,3.89,Closed
OBL0001247,CUS000783,Tabby,Tabby,1343.07,1112.68,85.59,0.0,Active
OBL0001248,CUS000784,Bank Albilad,Personal Loan,119236.09,0.0,0.0,5.34,Closed
OBL0001249,CUS000784,Tamara,Tamara,745.69,353.3,15.36,0.0,Active
OBL0001250,CUS000785,Bank AlJazira,Auto Loan,96739.67,11126.67,278.17,3.38,Active
OBL0001251,CUS000785,Tabby,Tabby,1527.66,549.65,11.22,0.0,Active
OBL0001252,CUS000788,Riyad Bank,Auto Loan,188658.1,0.0,0.0,4.44,Closed
OBL0001253,CUS000788,SAB,Credit Card,7634.28,3358.15,68.53,28.87,Active
OBL0001254,CUS000788,Bank AlJazira,Credit Card,3899.49,932.83,15.81,27.34,Active
OBL0001255,CUS000788,Bank AlJazira,Credit Card,6976.05,0.0,0.0,28.18,Closed
OBL0001256,CUS000789,SNB,Credit Card,98399.04,38599.99,689.29,25.35,Active
OBL0001257,CUS000789,Riyad Bank,Mortgage,2508802.05,0.0,0.0,3.62,Closed
OBL0001258,CUS000790,Tabby,Tabby,4385.53,0.0,0.0,0.0,Closed
OBL0001259,CUS000792,SNB,Credit Card,56915.24,55460.21,3262.37,19.63,Active
OBL0001260,CUS000792,Bank Albilad,Auto Loan,123690.71,11515.28,245.01,3.8,Active
OBL0001261,CUS000792,Al Rajhi Bank,Mortgage,1252707.92,887914.83,15855.62,,Active
OBL0001262,CUS000792,Saudi Investment Bank,Credit Card,52537.2,24379.55,4063.26,23.66,Overdue
OBL0001263,CUS000793,SNB,Mortgage,1055797.13,725591.24,48372.75,3.43,Active
OBL0001264,CUS000794,Bank AlJazira,Personal Loan,80560.82,20835.41,347.26,8.82,Overdue
OBL0001265,CUS000794,Bank AlJazira,Auto Loan,103241.39,8016.28,258.59,7.28,Deferred
OBL0001266,CUS000794,Tamara,Tamara,1067.0,971.33,18.33,0.0,Active
OBL0001267,CUS000796,Bank AlJazira,Auto Loan,173719.84,160482.53,4457.85,5.34,Active
OBL0001268,CUS000797,Alinma Bank,Personal Loan,40227.9,0.0,0.0,7.55,Closed
OBL0001269,CUS000798,Tamara,Tamara,1968.05,603.95,201.32,0.0,Active
OBL0001270,CUS000798,SAB,Personal Loan,278370.03,0.0,0.0,7.01,Closed
OBL0001271,CUS000798,Alinma Bank,Auto Loan,122893.04,20937.51,4187.5,6.65,Active
OBL0001272,CUS000799,Riyad Bank,Credit Card,12164.67,6509.61,209.99,22.62,Active
OBL0001273,CUS000799,Abdul Latif Jameel Finance,Auto Loan,40095.02,34709.7,1239.63,3.91,Deferred
OBL0001274,CUS000800,Alinma Bank,Auto Loan,34885.12,25278.22,1330.43,3.34,Active
OBL0001275,CUS000801,SAB,Credit Card,25425.5,21186.2,2354.02,18.63,Overdue
OBL0001276,CUS000802,Alinma Bank,Credit Card,3876.83,2830.5,176.91,26.82,Active
OBL0001277,CUS000802,Al Jazirah Auto,Auto Loan,136223.97,38135.18,1230.17,3.28,Active
OBL0001278,CUS000802,Tamara,Tamara,4090.5,3646.48,520.93,0.0,Active
OBL0001279,CUS000804,Tabby,Tabby,3220.53,3126.87,89.34,0.0,Active
OBL0001280,CUS000804,SAB,Credit Card,28478.15,5412.67,102.13,21.75,Active
OBL0001281,CUS000804,Tamara,Tamara,1183.07,240.18,40.03,0.0,Overdue
OBL0001282,CUS000805,Tabby,Tabby,1389.64,383.04,,0.0,Deferred
OBL0001283,CUS000806,Bank AlJazira,Credit Card,21604.16,20697.33,390.52,19.47,Active
OBL0001284,CUS000807,Tabby,Tabby,1642.38,0.0,0.0,0.0,Closed
OBL0001285,CUS000807,Bank AlJazira,Personal Loan,41769.87,26078.16,482.93,4.77,Active
OBL0001286,CUS000807,Tabby,Tabby,3840.13,2892.77,144.64,0.0,Active
OBL0001287,CUS000810,Bank Albilad,Mortgage,784709.35,0.0,0.0,3.69,Closed
OBL0001288,CUS000813,Tabby,Tabby,2802.24,129.95,43.32,,Active
OBL0001289,CUS000813,Bank Albilad,Personal Loan,71095.45,16528.16,2066.02,5.24,Active
OBL0001290,CUS000813,Bank Albilad,Personal Loan,86701.62,14458.3,425.24,5.01,Active
OBL0001291,CUS000814,Bank Albilad,Auto Loan,159039.96,0.0,0.0,7.41,Closed
OBL0001292,CUS000814,Tamara,Tamara,3076.09,496.35,9.73,0.0,Active
OBL0001293,CUS000814,Tabby,Tabby,4924.44,3445.78,118.82,,Active
OBL0001294,CUS000814,SNB,Personal Loan,409297.11,0.0,0.0,6.36,Closed
OBL0001295,CUS000816,Al Rajhi Bank,Personal Loan,312408.05,277492.08,7499.79,8.7,Active
OBL0001296,CUS000817,Tamara,Tamara,4886.59,3879.16,66.88,0.0,Active
OBL0001297,CUS000817,Al Rajhi Bank,Mortgage,1033771.83,603366.27,10402.87,4.63,Active
OBL0001298,CUS000817,SNB,Auto Loan,152685.06,74528.3,3387.65,5.52,Active
OBL0001299,CUS000817,Tabby,Tabby,1919.81,311.85,62.37,0.0,Overdue
OBL0001300,CUS000818,Saudi Investment Bank,Personal Loan,215805.52,189973.97,3275.41,,Active
OBL0001301,CUS000819,Al Rajhi Bank,Personal Loan,187609.51,0.0,0.0,6.28,Closed
OBL0001302,CUS000819,Al Rajhi Bank,Auto Loan,41778.56,37027.41,673.23,3.62,Deferred
OBL0001303,CUS000819,Tabby,Tabby,2307.22,564.01,141.0,0.0,Overdue
OBL0001304,CUS000820,Tabby,Tabby,2662.76,0.0,0.0,0.0,Closed
OBL0001305,CUS000820,Al Rajhi Bank,Personal Loan,237046.84,136174.14,2670.08,6.55,Active
OBL0001306,CUS000821,Al Rajhi Bank,Credit Card,55764.52,10075.98,239.9,20.4,Active
OBL0001307,CUS000821,Bank Albilad,Credit Card,21837.12,0.0,0.0,20.18,Closed
OBL0001308,CUS000821,Tamara,Tamara,4796.67,4212.79,105.32,0.0,Overdue
OBL0001309,CUS000823,Bank AlJazira,Credit Card,19464.06,1258.12,41.94,25.93,Deferred
OBL0001310,CUS000823,Saudi Investment Bank,Personal Loan,92933.44,67354.48,1247.31,6.0,Active
OBL0001311,CUS000823,Tamara,Tamara,4990.59,2747.88,46.57,0.0,Active
OBL0001312,CUS000823,Tabby,Tabby,3820.43,2021.61,39.64,0.0,Active
OBL0001313,CUS000826,SAB,Auto Loan,157054.28,111970.06,5089.55,6.17,Active
OBL0001314,CUS000827,Al Rajhi Bank,Auto Loan,60585.06,46600.39,2026.1,4.84,Active
OBL0001315,CUS000827,Bank Albilad,Auto Loan,47976.01,14719.96,981.33,4.66,Active
OBL0001316,CUS000828,Al Rajhi Bank,Mortgage,1392929.19,0.0,0.0,3.82,Closed
OBL0001317,CUS000828,SAB,Auto Loan,74435.05,40476.55,4047.66,3.8,Active
OBL0001318,CUS000828,Bank Albilad,Mortgage,849831.96,202435.96,6134.42,4.31,Overdue
OBL0001319,CUS000828,SNB,Credit Card,25691.32,3275.35,1091.78,27.7,Active
OBL0001320,CUS000831,SNB,Credit Card,10682.08,2600.89,50.02,23.34,Active
OBL0001321,CUS000831,SNB,Auto Loan,199952.49,172068.6,9559.37,5.71,Active
OBL0001322,CUS000832,Bank Albilad,Personal Loan,80623.11,0.0,0.0,3.53,Closed
OBL0001323,CUS000832,Saudi Investment Bank,Credit Card,22072.21,477.09,8.23,27.87,Active
OBL0001324,CUS000832,Tabby,Tabby,753.68,110.05,7.34,0.0,Active
OBL0001325,CUS000832,SAB,Credit Card,12826.89,0.0,0.0,23.32,Closed
OBL0001326,CUS000833,SNB,Personal Loan,119768.32,15276.56,254.61,8.66,Active
OBL0001327,CUS000833,Tamara,Tamara,3394.75,1213.55,22.9,0.0,Active
OBL0001328,CUS000833,Riyad Bank,Mortgage,1202182.88,819346.42,16065.62,3.25,Active
OBL0001329,CUS000835,Saudi Investment Bank,Credit Card,23517.01,5053.97,187.18,20.06,Active
OBL0001330,CUS000835,Tabby,Tabby,4777.27,457.65,45.77,0.0,Active
OBL0001331,CUS000836,Tabby,Tabby,1774.71,1466.0,39.62,0.0,Active
OBL0001332,CUS000837,Al Rajhi Bank,Auto Loan,105280.45,0.0,0.0,6.16,Closed
OBL0001333,CUS000837,Bank Albilad,Auto Loan,133789.74,54239.93,1390.77,6.68,Active
OBL0001334,CUS000839,SNB,Credit Card,46090.93,0.0,0.0,19.11,Closed
OBL0001335,CUS000839,Bank Albilad,Mortgage,2478176.87,2141466.12,194678.74,4.59,Overdue
OBL0001336,CUS000839,Tabby,Tabby,2301.18,1465.35,86.2,0.0,Active
OBL0001337,CUS000840,Tamara,Tamara,4034.96,1885.4,60.82,0.0,Active
OBL0001338,CUS000840,Bank Albilad,Auto Loan,120843.29,21660.65,698.73,6.76,Active
OBL0001339,CUS000840,Tabby,Tabby,791.51,142.13,5.47,0.0,Overdue
OBL0001340,CUS000843,Alinma Bank,Mortgage,1608100.47,1069466.19,133683.27,4.25,Active
OBL0001341,CUS000843,Al Rajhi Bank,Auto Loan,55052.31,31590.29,5265.05,5.91,Active
OBL0001342,CUS000843,Riyad Bank,Personal Loan,377493.51,142352.83,10168.06,5.87,Active
OBL0001343,CUS000844,SNB,Credit Card,19845.39,1928.19,45.91,24.97,Active
OBL0001344,CUS000845,Saudi Investment Bank,Credit Card,17218.08,2932.94,91.65,20.08,Active
OBL0001345,CUS000845,Tabby,Tabby,4143.25,0.0,0.0,0.0,Closed
OBL0001346,CUS000845,Alinma Bank,Credit Card,36998.85,3973.22,82.78,19.59,Active
OBL0001347,CUS000846,Bank AlJazira,Personal Loan,350451.95,70509.71,1602.49,8.89,Active
OBL0001348,CUS000846,Bank Albilad,Credit Card,25191.62,0.0,0.0,24.92,Closed
OBL0001349,CUS000846,Tabby,Tabby,3806.31,2441.37,90.42,0.0,Active
OBL0001350,CUS000846,Bank Albilad,Personal Loan,531491.96,351859.12,70371.82,4.13,Active
OBL0001351,CUS000847,Bank AlJazira,Auto Loan,117239.24,51041.39,1000.81,6.69,Active
OBL0001352,CUS000847,Riyad Bank,Mortgage,3143666.62,1633358.78,32026.64,3.93,Overdue
OBL0001353,CUS000847,Al Rajhi Bank,Personal Loan,202042.88,158890.72,31778.14,5.51,Active
OBL0001354,CUS000847,Tabby,Tabby,237.92,56.48,1.23,0.0,Deferred
OBL0001355,CUS000848,Tamara,Tamara,4097.07,2768.7,58.91,0.0,Active
OBL0001356,CUS000849,Tamara,Tamara,2532.29,1971.7,394.34,0.0,Active
OBL0001357,CUS000849,Tabby,Tabby,4457.99,0.0,0.0,0.0,Closed
OBL0001358,CUS000849,Al Rajhi Bank,Mortgage,2448616.18,698879.86,21840.0,4.02,Active
OBL0001359,CUS000852,Tabby,Tabby,1242.08,296.52,5.59,0.0,Active
OBL0001360,CUS000852,Tamara,Tamara,2697.99,0.0,0.0,0.0,Closed
OBL0001361,CUS000853,Saudi Investment Bank,Personal Loan,215879.54,82031.19,16406.24,,Active
OBL0001362,CUS000853,Abdul Latif Jameel Finance,Auto Loan,163739.13,0.0,0.0,6.13,Closed
OBL0001363,CUS000853,Al Jazirah Auto,Auto Loan,116430.54,0.0,0.0,3.83,Closed
OBL0001364,CUS000853,Riyad Bank,Mortgage,1526445.77,0.0,0.0,3.53,Closed
OBL0001365,CUS000855,Tabby,Tabby,2079.4,747.8,25.79,0.0,Active
OBL0001366,CUS000855,Tabby,Tabby,1219.46,272.25,11.34,0.0,Active
OBL0001367,CUS000855,Tabby,Tabby,1632.71,1388.12,23.53,0.0,Active
OBL0001368,CUS000856,Saudi Investment Bank,Credit Card,9600.67,6771.2,483.66,21.46,Active
OBL0001369,CUS000856,Riyad Bank,Auto Loan,55619.25,37354.03,1966.0,3.46,Active
OBL0001370,CUS000857,SAB,Personal Loan,349151.2,265584.55,4579.04,8.92,Active
OBL0001371,CUS000859,Al Rajhi Bank,Auto Loan,122703.48,109544.6,1956.15,4.01,Overdue
OBL0001372,CUS000859,Tabby,Tabby,775.31,25.75,3.22,0.0,Active
OBL0001373,CUS000859,Tamara,Tamara,1789.18,1313.45,57.11,0.0,Active
OBL0001374,CUS000859,Tabby,Tabby,1232.91,258.94,5.63,,Active
OBL0001375,CUS000861,Al Rajhi Bank,Credit Card,42334.4,30854.06,2804.91,27.36,Active
OBL0001376,CUS000861,SAB,Auto Loan,190358.07,0.0,0.0,5.25,Closed
OBL0001377,CUS000861,Riyad Bank,Mortgage,1735504.4,0.0,0.0,3.28,Closed
OBL0001378,CUS000862,Al Rajhi Bank,Auto Loan,190067.95,14368.11,266.08,5.57,Overdue
OBL0001379,CUS000863,SAB,Credit Card,30435.87,14566.51,1618.5,26.67,Active
OBL0001380,CUS000863,Bank AlJazira,Auto Loan,155153.77,61110.67,20370.22,7.45,Active
OBL0001381,CUS000864,Tamara,Tamara,3289.77,3193.63,127.75,0.0,Active
OBL0001382,CUS000864,Riyad Bank,Personal Loan,133480.51,0.0,0.0,7.54,Closed
OBL0001383,CUS000864,SAB,Credit Card,31437.75,0.0,0.0,28.79,Closed
OBL0001384,CUS000865,Tamara,Tamara,2583.96,0.0,0.0,0.0,Closed
OBL0001385,CUS000865,Tamara,Tamara,4822.81,2803.71,62.3,0.0,Active
OBL0001386,CUS000865,Tabby,Tabby,4139.4,977.97,48.9,0.0,Active
OBL0001387,CUS000865,Tabby,Tabby,1017.2,918.92,24.18,0.0,Deferred
OBL0001388,CUS000867,SAB,Credit Card,20473.52,11735.21,217.32,24.07,Active
OBL0001389,CUS000867,Tamara,Tamara,4631.48,240.61,8.02,0.0,Active
OBL0001390,CUS000867,SNB,Mortgage,885684.55,370022.13,6379.69,3.27,Deferred
OBL0001391,CUS000868,Bank AlJazira,Credit Card,127472.07,86942.83,10867.85,20.77,Active
OBL0001392,CUS000868,Tamara,Tamara,1577.36,0.0,0.0,0.0,Closed
OBL0001393,CUS000868,Al Rajhi Bank,Auto Loan,133586.14,0.0,0.0,5.06,Closed
OBL0001394,CUS000870,Tamara,Tamara,3936.14,3239.64,124.6,0.0,Active
OBL0001395,CUS000870,Saudi Investment Bank,Credit Card,13331.34,1821.13,62.8,20.38,Overdue
OBL0001396,CUS000870,Alinma Bank,Personal Loan,23761.47,0.0,0.0,8.35,Closed
OBL0001397,CUS000870,Saudi Investment Bank,Auto Loan,163314.73,155391.23,51797.08,7.05,Active
OBL0001398,CUS000871,SAB,Mortgage,973301.99,0.0,0.0,4.14,Closed
OBL0001399,CUS000871,Al Rajhi Bank,Credit Card,29962.99,11874.01,1979.0,27.88,Active
OBL0001400,CUS000871,Tabby,Tabby,3214.99,2331.91,86.37,0.0,Active
OBL0001401,CUS000871,Riyad Bank,Mortgage,889889.9,401726.42,9130.15,3.96,Active
OBL0001402,CUS000872,Alinma Bank,Credit Card,532.46,445.63,26.21,19.51,Active
OBL0001403,CUS000872,Tamara,Tamara,850.18,600.11,10.0,0.0,Active
OBL0001404,CUS000874,SNB,Mortgage,737863.36,48185.26,1302.3,4.81,Active
OBL0001405,CUS000875,Alinma Bank,Personal Loan,48009.6,0.0,0.0,6.67,Closed
OBL0001406,CUS000875,Tabby,Tabby,3031.25,2033.96,39.11,0.0,Active
OBL0001407,CUS000875,Saudi Investment Bank,Auto Loan,188574.61,0.0,0.0,6.84,Closed
OBL0001408,CUS000876,Alinma Bank,Credit Card,464.16,0.0,0.0,25.23,Closed
OBL0001409,CUS000877,Tamara,Tamara,3609.03,0.0,0.0,0.0,Closed
OBL0001410,CUS000878,Tamara,Tamara,4334.44,0.0,0.0,0.0,Closed
OBL0001411,CUS000878,Tabby,Tabby,2186.26,95.47,2.98,0.0,Active
OBL0001412,CUS000878,Bank Albilad,Personal Loan,578739.55,398824.95,36256.81,7.28,Active
OBL0001413,CUS000879,Bank Albilad,Personal Loan,389667.67,0.0,0.0,7.8,Closed
OBL0001414,CUS000879,Saudi Investment Bank,Auto Loan,180876.85,0.0,0.0,6.95,Closed
OBL0001415,CUS000880,Al Jazirah Auto,Auto Loan,54418.03,4399.57,77.19,3.36,Active
OBL0001416,CUS000880,Tabby,Tabby,3195.25,0.0,0.0,0.0,Closed
OBL0001417,CUS000880,SAB,Auto Loan,73986.01,64812.36,3086.3,4.82,Active
OBL0001418,CUS000880,Al Rajhi Bank,Mortgage,1051618.17,0.0,0.0,4.91,Closed
OBL0001419,CUS000883,SAB,Credit Card,24140.48,4731.88,110.04,28.04,Deferred
OBL0001420,CUS000884,Tamara,Tamara,3638.72,1364.99,27.86,0.0,Active
OBL0001421,CUS000884,SNB,Mortgage,1159115.75,806459.39,201614.85,3.04,Active
OBL0001422,CUS000886,Tabby,Tabby,2581.18,2478.62,60.45,0.0,Active
OBL0001423,CUS000886,SNB,Personal Loan,269618.75,28989.08,1207.88,5.86,Active
OBL0001424,CUS000886,Abdul Latif Jameel Finance,Auto Loan,97701.14,55201.77,6133.53,3.83,Active
OBL0001425,CUS000887,Tamara,Tamara,3151.93,2453.99,245.4,0.0,Active
OBL0001426,CUS000887,Tabby,Tabby,4697.39,0.0,0.0,0.0,Closed
OBL0001427,CUS000887,SAB,Mortgage,1728642.46,678326.65,226108.88,4.07,Active
OBL0001428,CUS000887,Alinma Bank,Mortgage,1952959.5,1749393.77,37221.14,3.2,Active
OBL0001429,CUS000889,Saudi Investment Bank,Auto Loan,109740.18,17405.26,621.62,5.35,Active
OBL0001430,CUS000889,SNB,Auto Loan,167047.3,162549.89,14777.26,5.62,Active
OBL0001431,CUS000889,SAB,Personal Loan,162327.8,83550.15,2198.69,6.98,Active
OBL0001432,CUS000890,Riyad Bank,Auto Loan,144340.3,0.0,0.0,4.93,Closed
OBL0001433,CUS000890,Alinma Bank,Credit Card,3035.02,921.83,51.21,22.8,Active
OBL0001434,CUS000890,SAB,Auto Loan,175102.34,0.0,0.0,3.47,Closed
OBL0001435,CUS000890,Tamara,Tamara,3402.07,1422.0,29.02,0.0,Active
OBL0001436,CUS000891,Tamara,Tamara,3981.07,550.14,16.18,0.0,Active
OBL0001437,CUS000891,Bank Albilad,Personal Loan,377837.04,360212.45,9735.47,8.92,Active
OBL0001438,CUS000891,Al Rajhi Bank,Personal Loan,520399.63,105842.22,1793.94,7.26,Active
OBL0001439,CUS000892,Bank Albilad,Mortgage,4315329.75,2166356.73,309479.53,2.84,Active
